X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
31.209936355,69.545267729,"64740",посёлок городского типа Печенга,Мурманская область,Печенгский муниципальный округ,"31.209936355000025","69.545267729000045","3480",./1.png
32.4479438330001,69.3977945440001,"64741",город Заозёрск,Мурманская область,городской округ Город Заозёрск,"32.447943833000068","69.397794544000078","9656",./4.png
32.440690031,69.4487043610001,"64742",поселок Малая Лопатка,Мурманская область,городской округ Город Заозёрск,"32.440690031000031","69.448704361000068","4",./0.png
33.4687681230001,69.398005165,"64743",поселок Сетьнаволок,Мурманская область,городской округ Александровск,"33.468768123000075","69.398005165000029","4",./0.png
33.071172265,69.451372398,"64744",поселок Маяк Выевнаволок,Мурманская область,Кольский муниципальный район,"33.071172265000030","69.451372398000046","4",./0.png
34.0326444350001,69.353710613,"64745",поселок Верхний Кильдин,Мурманская область,Кольский муниципальный район,"34.032644435000066","69.353710613000032","20",./0.png
34.010218563,69.3380754030001,"64746",населенный пункт Западный Кильдин,Мурманская область,Кольский муниципальный район,"34.010218563000024","69.338075403000062","20",./0.png
34.234608377,69.3523216660001,"64747",поселок Сараи,Мурманская область,Кольский муниципальный район,"34.234608377000029","69.352321666000080","4",./0.png
34.161897831,69.377781461,"64748",поселок Северный Кильдинский Маяк,Мурманская область,Кольский муниципальный район,"34.161897831000033","69.377781461000041","4",./0.png
30.2540882540001,69.0299835330001,"64749",посёлок Приречный,Мурманская область,Печенгский муниципальный округ,"30.254088254000067","69.029983533000063","45",./0.png
30.2529852050001,69.016695928,"64750",населённый пункт Приречный,Мурманская область,Печенгский муниципальный округ,"30.252985205000073","69.016695928000047","4",./0.png
31.2350251620001,69.27333701,"64751",поселок при станции Титовка,Мурманская область,Печенгский муниципальный округ,"31.235025162000056","69.273337010000034","4",./0.png
32.121705852,69.0780168790001,"64752",поселок при станции Нял,Мурманская область,Кольский муниципальный район,"32.121705852000048","69.078016879000074","70",./0.png
32.796209205,69.3176770380001,"64753",посёлок Видяево,Мурманская область,городской округ Посёлок Видяево,"32.796209205000025","69.317677038000056","5953",./4.png
32.887714482,69.2753346360001,"64754",поселок Чан-Ручей,Мурманская область,городской округ Посёлок Видяево,"32.887714482000035","69.275334636000082","4",./0.png
32.425184856,69.0884162410001,"64755",населенный пункт Килпъявр,Мурманская область,Кольский муниципальный район,"32.425184856000044","69.088416241000061","1500",./1.png
32.942438817,69.0319367750001,"64756",населенный пункт Междуречье,Мурманская область,Кольский муниципальный район,"32.942438817000038","69.031936775000077","2226",./1.png
32.798435882,69.2919875800001,"64757",село Ура-Губа,Мурманская область,Кольский муниципальный район,"32.798435882000035","69.291987580000068","900",./2.png
32.200170707,69.23847385,"64758",населенный пункт 70 километр,Мурманская область,Кольский муниципальный район,"32.200170707000041","69.238473850000048","4",./0.png
33.8347053530001,69.264752302,"64759",поселок Гранитный,Мурманская область,Кольский муниципальный район,"33.834705353000061","69.264752302000034","400",./2.png
33.5768708740001,69.1925992720001,"64760",населенный пункт Маяк Тювагубский,Мурманская область,Кольский муниципальный район,"33.576870874000065","69.192599272000052","4",./0.png
33.6332841930001,69.1865679360001,"64761",поселок Тюва-Губа,Мурманская область,Кольский муниципальный район,"33.633284193000065","69.186567936000074","400",./2.png
33.375246899,69.1129258770001,"64762",населенный пункт Ретинское,Мурманская область,Кольский муниципальный район,"33.375246899000047","69.112925877000066","0",./0.png
33.315083353,69.2504240210001,"64763",город Гаджиево,Мурманская область,городской округ Александровск,"33.315083353000034","69.250424021000072","13157",./3.png
33.4196324850001,69.305413985,"64764",населенный пункт Кувшинская Салма,Мурманская область,городской округ Александровск,"33.419632485000079","69.305413985000030","4",./0.png
33.2295715660001,69.2454471290001,"64765",поселок Сайда-Губа,Мурманская область,городской округ Александровск,"33.229571566000061","69.245447129000070","40",./0.png
33.037853222,69.0451939430001,"64766",населенный пункт Мишуково,Мурманская область,Кольский муниципальный район,"33.037853222000024","69.045193943000072","500",./2.png
